"COMMON_NAME","SPECIES_CODE","YEAR","STRATUM","BIOMASS","stratum_resid_mean","stratum_resid_sd","n","stratum_resid_se","weighted_resid_mean","weighted_resid_se"
"walleye pollock",21740,2018,60,1288041.38,0.000588120969065802,0.112573744496232,552,0.00479145675971923,0.000251200827563604,0.00204654818750737
"walleye pollock",21740,2019,10,60851.39,-0.036703910405916,0.12368222624032,115,0.0115334270662965,-0.000449043341153221,0.000141102366683034
"walleye pollock",21740,2019,20,31765.07,-0.0195495288870469,0.11721356421235,63,0.014767521009018,-0.000124850858851882,9.43111054870854e-05
"walleye pollock",21740,2019,30,1285803.4,0.0316771456054499,0.0967628320256209,568,0.00406007824059475,0.00818890875729315,0.00104957721487322
"walleye pollock",21740,2019,40,1867601.45,0.0246454974257122,0.0930836416409172,921,0.00306721027515634,0.00925395134905298,0.00115168357827503
"walleye pollock",21740,2019,50,187173.27,0.0297898849036406,0.0967197944340586,55,0.0130416944209831,0.00112103216702153,0.000490775946455587
"walleye pollock",21740,2019,60,1540677.12,0.0138909441337307,0.0939262212203927,686,0.00358611979021475,0.00430277680906749,0.00111081528507522
"Walleye pollock (100–250 mm)",21741,1999,10,104336.85,-0.182040446523896,0.199262871469469,23,0.0415491808877864,-0.0053263869251214,0.00121570243347628
"Walleye pollock (100–250 mm)",21741,1999,30,449294.7,-0.189868479578835,0.220286574800404,182,0.0163287273040414,-0.0239227590971899,0.00205736207781712
"Walleye pollock (100–250 mm)",21741,1999,40,584776.43,-0.123469789714004,0.0822534797377152,36,0.0137089132896192,-0.0202477918140276,0.00224812258065492
"Walleye pollock (100–250 mm)",21741,1999,50,63413.46,-0.106795762506157,0.107908110741763,17,0.0261715610852434,-0.00189916443857711,0.000465412643243008
"Walleye pollock (100–250 mm)",21741,1999,60,2364109.28,-0.0275493400797361,0.142706235878316,166,0.0110761519998527,-0.0182644183677186,0.00734316950766285
"Walleye pollock (100–250 mm)",21741,2000,10,236607.51,0.0320118833484588,0.152728064498664,16,0.0381820161246661,0.00159694428689426,0.00190474742921758
"Walleye pollock (100–250 mm)",21741,2000,30,1431036.5,0.0376699017191494,0.225003000675773,78,0.0254765730278798,0.0113656744522108,0.00768673189942675
"Walleye pollock (100–250 mm)",21741,2000,40,1237579.72,-0.0266621529861215,0.229242306617168,114,0.02147050917919,-0.00695694250709478,0.0056022894338438
"Walleye pollock (100–250 mm)",21741,2000,60,1837741.99,-0.0489984896634032,0.11591581641442,198,0.00823777836549993,-0.0189852904737032,0.00319186603916521
"Walleye pollock (100–250 mm)",21741,2001,10,196979.95,-0.095172539186609,0.174323792188247,71,0.0206884279155808,-0.00476899336093785,0.0010366748247012
"Walleye pollock (100–250 mm)",21741,2001,30,1025505.89,-0.0523566622980892,0.156094851173321,260,0.00968059171801243,-0.0136585045120482,0.00252541701201214
"Walleye pollock (100–250 mm)",21741,2001,40,863026.45,-0.0312146354334574,0.116080049932608,162,0.00912011005197998,-0.00685291605234743,0.00200224502726048
"Walleye pollock (100–250 mm)",21741,2001,60,1845523.17,0.0214044958653248,0.121201836935513,100,0.0121201836935513,0.0100488773158068,0.00569012415652569
"Walleye pollock (100–250 mm)",21741,2002,10,83330.54,-0.0497300350987623,0.221564910059722,17,0.0537373839474536,-0.00095186392008798,0.00102856707898783
"Walleye pollock (100–250 mm)",21741,2002,30,1024385.95,0.0402697709604172,0.142764947595883,250,0.00902924808875143,0.00947533724521457,0.00212455071561556
"Walleye pollock (100–250 mm)",21741,2002,40,1949065.82,0.107268593902608,0.174995960957013,78,0.019814390765969,0.0480231890744473,0.00887072534028977
"Walleye pollock (100–250 mm)",21741,2002,60,1296813.4,0.0807087914830587,0.0837206652536012,90,0.00882493298086327,0.0240408731689596,0.0026286986909231
"Walleye pollock (100–250 mm)",21741,2003,20,52999.81,0.0936130894257942,0.17122090615304,27,0.032951478752783,0.00065064209573,0.000229023732948245
"Walleye pollock (100–250 mm)",21741,2003,30,3119710.74,0.109803208117994,0.125069366475738,56,0.0167130971047529,0.0449221593939705,0.00683758175170823
"Walleye pollock (100–250 mm)",21741,2003,40,2044482.44,0.0531647495757782,0.1418848528497,369,0.00738623040818299,0.0142540548184623,0.00198032971057199
"Walleye pollock (100–250 mm)",21741,2003,60,2408314.16,-0.0311602652319423,0.126773738164882,62,0.0161002808472289,-0.00984114321988963,0.00508484663139528
"Walleye pollock (100–250 mm)",21741,2004,20,45835.91,0.0220412022304016,0.112849688823923,30,0.020603440058767,0.000288511771138665,0.00026969195785088
"Walleye pollock (100–250 mm)",21741,2004,30,1263992.38,0.0183463351592692,0.207513480176133,10,0.0656215242544778,0.00662241173304874,0.0236871695840482
"Walleye pollock (100–250 mm)",21741,2004,40,1284032.04,0.00132915479867216,0.118905604019517,162,0.00934210654703146,0.000487386868312928,0.00342565069016195
"Walleye pollock (100–250 mm)",21741,2004,60,907828.9,0.0746452272771251,0.0776238870805114,114,0.00727014312794265,0.019352115541459,0.0018848177565668
"Walleye pollock (100–250 mm)",21741,2005,10,76708.83,0.116187544333367,0.0837803227245126,17,0.0203197129377354,0.00200545783023544,0.000350728881076927
"Walleye pollock (100–250 mm)",21741,2005,20,44565.2,0.0318059941419465,0.135997465385696,15,0.0351143945710147,0.000318943266092599,0.000352119152174951
"Walleye pollock (100–250 mm)",21741,2005,30,1210210.75,0.0749442616907284,0.112958572684279,74,0.0131311673504195,0.0204083547393976,0.0035757977379996
"Walleye pollock (100–250 mm)",21741,2005,40,1110237.57,0.00948733160575113,0.109266111791181,282,0.006506702269069,0.00237011054667646,0.0016254943236785
"Walleye pollock (100–250 mm)",21741,2005,60,2002455.16,0.0084905730331386,0.0898304006889944,132,0.00781873279275062,0.0038256779220246,0.00352296050062696
"Walleye pollock (100–250 mm)",21741,2006,10,81407.73,-0.0195505310988105,0.282337515993951,14,0.0754578751630123,-0.000609697370740562,0.00235320809731646
"Walleye pollock (100–250 mm)",21741,2006,20,34105.59,-0.0613457592222135,0.198947370927855,48,0.0287155795399413,-0.000801493916233034,0.000375174463470245
"Walleye pollock (100–250 mm)",21741,2006,30,679440.17,0.00621345419097276,0.241789351365686,44,0.0364511162174266,0.00161723986493014,0.00948750830957599
"Walleye pollock (100–250 mm)",21741,2006,40,680772.02,-0.0430353685493869,0.201214146150719,225,0.0134142764100479,-0.0112232165312053,0.00349831624159639
"Walleye pollock (100–250 mm)",21741,2006,60,1134691.45,0.0206383037840466,0.103141502306968,62,0.0130989838919754,0.00897102156670798,0.00569384326476036
"Walleye pollock (100–250 mm)",21741,2007,10,24554.71,-0.0276802854137175,0.113880937767651,64,0.0142351172209564,-0.000174977644056663,8.99856066136881e-05
"Walleye pollock (100–250 mm)",21741,2007,20,14976.41,-0.0720055542763715,0.152150109070525,58,0.0199782880812683,-0.000277620102594129,7.70270355185199e-05
"Walleye pollock (100–250 mm)",21741,2007,30,1076927.84,-0.017724716108783,0.129684994719486,158,0.0103171842197378,-0.00491408974614807,0.00286038822129351
"Walleye pollock (100–250 mm)",21741,2007,40,415995.48,-0.0584537966716505,0.155255225897955,585,0.00641901357928014,-0.00626006046469483,0.000687438890508876
"Walleye pollock (100–250 mm)",21741,2007,60,2351935.39,0.00358455577630636,0.126652978334286,94,0.0130632572755938,0.00217039070656918,0.00790959158060198
"Walleye pollock (100–250 mm)",21741,2008,10,38859.51,-0.0582870463654425,0.156132171326606,54,0.0212468973434993,-0.000829723807336441,0.000302452391349628
"Walleye pollock (100–250 mm)",21741,2008,20,12199.36,-0.0912938196749373,0.128379685579532,33,0.0223480347380144,-0.000407983508574493,9.98712689930619e-05
"Walleye pollock (100–250 mm)",21741,2008,30,593574.72,-0.0756939731791582,0.201617649405851,88,0.0214925136416309,-0.0164589028313073,0.00467333367203335
"Walleye pollock (100–250 mm)",21741,2008,40,619006.46,-0.0634379397826955,0.187412729721584,171,0.0143318096419208,-0.0143849525849205,0.003249828144819
"Walleye pollock (100–250 mm)",21741,2008,60,1466191.3,-0.0374547098415863,0.0998342749179534,58,0.0131088825166133,-0.0201169093152067,0.00704077543053367
"Walleye pollock (100–250 mm)",21741,2009,10,20864.51,-0.0210002481101045,0.10577541706699,23,0.0220556991113661,-0.000209771308996601,0.000220314200535577
"Walleye pollock (100–250 mm)",21741,2009,20,7042.68,-0.0685208893503208,0.145424794816847,46,0.0214417162212204,-0.000231033213830962,7.22954511479472e-05
"Walleye pollock (100–250 mm)",21741,2009,30,329627.98,-0.0479979487105163,0.0823245283212697,92,0.0085829253927173,-0.00757460899076591,0.00135448088081534
"Walleye pollock (100–250 mm)",21741,2009,40,316732.19,-0.0442537018120956,0.179969269522532,288,0.0106047909070476,-0.00671050619284026,0.00160808050268167
"Walleye pollock (100–250 mm)",21741,2009,60,1414482.95,-0.0439929730345254,0.124319464176119,216,0.008458868120214,-0.0297916462198615,0.00572826951840943
"Walleye pollock (100–250 mm)",21741,2010,10,27735.26,0.0617170023951486,0.0787073375361806,27,0.0151472341712375,0.000504195109530712,0.000123744853049681
"Walleye pollock (100–250 mm)",21741,2010,20,8932.22,-0.0335666647179014,0.157086961994842,23,0.0327548958363604,-8.8313920571299e-05,8.61781560224777e-05
"Walleye pollock (100–250 mm)",21741,2010,30,578741.82,-0.00607915471886371,0.133545772607046,110,0.0127330898132717,-0.00103630984887985,0.00217060216270192
"Walleye pollock (100–250 mm)",21741,2010,40,810264.35,-0.00231490168087349,0.170501485779436,225,0.0113667657186291,-0.000552485449584458,0.00271284639009305
"Walleye pollock (100–250 mm)",21741,2010,60,1969315.86,0.0165814849042844,0.126654515843073,132,0.011023860617083,0.00961834524323991,0.00639455983227792
"Walleye pollock (100–250 mm)",21741,2011,10,43559.2,-0.0896997325853931,0.203774544868189,33,0.0354725951140934,-0.00139884120294295,0.00055318478874693
"Walleye pollock (100–250 mm)",21741,2011,20,28098.22,-0.0953137758237994,0.191350121119113,19,0.0438987284627622,-0.000958808456064547,0.000441599041657817
"Walleye pollock (100–250 mm)",21741,2011,30,791954.67,-0.0538172952269827,0.182791253908601,120,0.0166864821800658,-0.0152587712993238,0.00473110390074395
"Walleye pollock (100–250 mm)",21741,2011,40,645119.91,-0.0251263513629101,0.214821479131685,234,0.014043319410658,-0.00580319610542024,0.00324345287280359
"Walleye pollock (100–250 mm)",21741,2011,60,1284471.82,-0.0319551141307704,0.147977525259543,148,0.0121636776483109,-0.0146947542144842,0.00559354138604148
"Walleye pollock (100–250 mm)",21741,2012,10,55944.06,-0.027332500583826,0.136130326016222,29,0.0252787669257346,-0.000496365017176842,0.000459068702507469
"Walleye pollock (100–250 mm)",21741,2012,20,34697.57,-0.0595819289517205,0.184815129610269,23,0.0385366184595675,-0.000671091037057187,0.00043405072144717
"Walleye pollock (100–250 mm)",21741,2012,30,1092290.56,-0.0927217194526362,0.169447053704929,76,0.0194369100889604,-0.0328766437468591,0.0068918088696673
"Walleye pollock (100–250 mm)",21741,2012,40,1335705.99,-0.0673909484624277,0.159447699523773,303,0.00916003100060747,-0.0292200033166005,0.00397169267275025
"Walleye pollock (100–250 mm)",21741,2012,60,561939.62,-0.0593748663935277,0.182039395389566,178,0.0136444295490127,-0.0108307895547159,0.00248893099076705
"Walleye pollock (100–250 mm)",21741,2013,10,52504.87,-0.0599627417438851,0.152712141759648,43,0.0232883832907763,-0.000732516996933198,0.00028449560669611
"Walleye pollock (100–250 mm)",21741,2013,20,29197.15,-0.0648275723835425,0.199121179925216,23,0.0415196361584597,-0.000440389399060592,0.000282052943597197
"Walleye pollock (100–250 mm)",21741,2013,30,633484.5,0.000740471728835173,0.149559576901323,194,0.0107377518435722,0.000109139286772028,0.00158265404620648
"Walleye pollock (100–250 mm)",21741,2013,40,1435016.48,-0.0524733336060097,0.159365674042002,297,0.0092473343256772,-0.017519922495585,0.00308752216684156
"Walleye pollock (100–250 mm)",21741,2013,50,358441.69,-0.00505256314976682,0.119218828779484,24,0.0243354415201642,-0.000421373192845425,0.00202952489433565
"Walleye pollock (100–250 mm)",21741,2013,60,1789325.15,-0.00841432853497869,0.10635770386633,168,0.00820567500042545,-0.00350304218700614,0.00341617582197541
"Walleye pollock (100–250 mm)",21741,2014,10,128221.72,0.0845760631972556,0.188118436849989,48,0.0271525575387182,0.00177475355622788,0.000569772299996177
"Walleye pollock (100–250 mm)",21741,2014,20,71191.03,0.0352113884987614,0.145297063062746,36,0.0242161771771244,0.000410239447147096,0.00028213687561651
"Walleye pollock (100–250 mm)",21741,2014,30,1894005.06,0.111035230482045,0.124875971318086,120,0.0113995643968806,0.0344168345521069,0.00353344537684345
"Walleye pollock (100–250 mm)",21741,2014,40,2592236.12,0.0279907576406631,0.17000913347842,327,0.00940152656386938,0.0118745784885862,0.00398842955694107
"Walleye pollock (100–250 mm)",21741,2014,60,1424765.32,-0.000666247203058907,0.167138000191949,192,0.0120621461753297,-0.000155348736416954,0.002812528380173
"Walleye pollock (100–250 mm)",21741,2015,10,425756.09,0.0743435157613848,0.225610006391519,39,0.0361265138034279,0.00545385668992451,0.00265024900924601
"Walleye pollock (100–250 mm)",21741,2015,20,392873.87,-0.0194766011526954,0.243804182367324,41,0.0380758163244808,-0.00131845731270525,0.00257752048607753
"Walleye pollock (100–250 mm)",21741,2015,30,1063290.27,-0.0300377614192294,0.222170600093238,106,0.0215791162901991,-0.00550324896949672,0.00395353195030919
"Walleye pollock (100–250 mm)",21741,2015,40,2315437.81,-0.0275293828171651,0.198047891435336,378,0.0101864843671337,-0.0109832116724675,0.00406403277347543
"Walleye pollock (100–250 mm)",21741,2015,60,1606278.98,-0.0223870718361527,0.142144145566538,228,0.00941372600851217,-0.00619609441290697,0.00260544726674729
"Walleye pollock (100–250 mm)",21741,2016,10,493942.68,0.0512199585252027,0.135686247478786,38,0.022011215893909,0.00544336239355966,0.00233922533878024
"Walleye pollock (100–250 mm)",21741,2016,20,433059.91,0.106695550502646,0.176536129279571,31,0.0317068248178952,0.00994135911311456,0.00295428375753582
"Walleye pollock (100–250 mm)",21741,2016,30,894958.8,0.0184574491055391,0.133917239043999,60,0.0172886412195828,0.0035540717787539,0.00332901212405787
"Walleye pollock (100–250 mm)",21741,2016,40,1486375.01,0.0511859004119709,0.13679482396811,156,0.0109523513060527,0.0163693040201313,0.00350257330282558
"Walleye pollock (100–250 mm)",21741,2016,60,1339475.33,0.0533284170961544,0.106791523523428,66,0.0131451278544533,0.0153689743126168,0.00378835793994951
"Walleye pollock (100–250 mm)",21741,2017,10,320148.65,0.0204045012060842,0.164916402970249,31,0.0296198603646408,0.00147331515806147,0.00213871384623101
"Walleye pollock (100–250 mm)",21741,2017,20,118327.17,0.0681904476980555,0.327780383117532,18,0.0772585772141104,0.00181980988172641,0.00206181257065379
"Walleye pollock (100–250 mm)",21741,2017,30,1715067.08,0.0199237670001627,0.174508674986068,56,0.0233197026006341,0.00770673746236576,0.00902032359854777
"Walleye pollock (100–250 mm)",21741,2017,40,1206756.19,0.0228335636474618,0.28734491141831,198,0.020420713651841,0.00621457211497216,0.00555787084258613
"Walleye pollock (100–250 mm)",21741,2017,60,1073561.16,-0.134179086169738,0.374293330900728,64,0.046786666362591,-0.0324884969922369,0.0113283561007039
"Walleye pollock (100–250 mm)",21741,2018,10,465086.37,-0.0506764826402975,0.388898857481666,22,0.0829135150049697,-0.00808121793228401,0.0132219552221655
"Walleye pollock (100–250 mm)",21741,2018,20,148306.67,0.0649640857829016,0.238813536837202,13,0.0662349578724185,0.00330347297147029,0.00336809777989052
"Walleye pollock (100–250 mm)",21741,2018,30,499639.1,0.0451203445759527,0.164393988036936,34,0.028193336354269,0.00772975213839982,0.00482991661568965
"Walleye pollock (100–250 mm)",21741,2018,40,515435.05,0.0111584436109355,0.155216073827744,132,0.0135098251492901,0.00197203361570259,0.00238759367037128
"Walleye pollock (100–250 mm)",21741,2018,60,1288041.38,-0.0427009334685559,0.144657204127708,72,0.0170480149976982,-0.0188583602454928,0.00752905339959136
"Walleye pollock (100–250 mm)",21741,2019,10,60851.39,0.0624961647173039,0.213649484593174,17,0.0518176112844958,0.000794488842013157,0.000658736646825118
"Walleye pollock (100–250 mm)",21741,2019,20,31765.07,0.100188137455878,0.205273975884359,12,0.0592574926172297,0.000664859766286881,0.000393239396326621
"Walleye pollock (100–250 mm)",21741,2019,30,1285803.4,0.095373623607745,0.226719236429764,70,0.0270981317667303,0.0256192720929693,0.00727910280307961
"Walleye pollock (100–250 mm)",21741,2019,40,1867601.45,0.00115830154324715,0.207949154920345,123,0.0187501438546429,0.00045192854184165,0.00731564696684677
"Walleye pollock (100–250 mm)",21741,2019,60,1540677.12,-0.0542587401484151,0.261932054058317,104,0.0256845510553615,-0.0174640622820035,0.00826699252671895
"yellowfin sole",10210,1999,10,659383.35,-0.0968844794732851,0.129735953676933,349,0.00694460638281362,-0.0509428956345557,0.0036515483192568
"yellowfin sole",10210,1999,20,150344.52,-0.101817219862573,0.162980258497474,207,0.0113279110344905,-0.0122067563851015,0.00135809100402433
"yellowfin sole",10210,1999,30,344277.49,-0.0478613083666933,0.0855723560627721,110,0.00815900401794564,-0.0131396753402991,0.00223994427972234
"yellowfin sole",10210,1999,40,100026.47,-0.0678830416728156,0.0987158629499581,492,0.00445045480409845,-0.0054146161755676,0.000354985633776544
"yellowfin sole",10210,2000,10,733775.12,-0.053944579719791,0.100012396384894,115,0.00932620405125503,-0.0249052343230941,0.00430573930593218
"yellowfin sole",10210,2000,20,218555.95,-0.0748300553835206,0.14028003309118,139,0.0118983971123079,-0.010290074928322,0.00163617943599093
"yellowfin sole",10210,2000,30,475196.44,-0.0316048289724568,0.128446496830916,196,0.00917474977363686,-0.00944944842782703,0.00274313538920758
"yellowfin sole",10210,2000,40,161824.75,-0.0219759414385495,0.109725188138808,411,0.00541234439088907,-0.00223754753355176,0.000551074359040787
"yellowfin sole",10210,2001,10,789296.74,-0.0468463215425466,0.116502851466818,175,0.0088067877717456,-0.0220230383052767,0.00414018044655747
"yellowfin sole",10210,2001,20,247297.13,-0.0380448182785625,0.10599641834983,201,0.00747641089797665,-0.00560371475509694,0.00110121892966871
"yellowfin sole",10210,2001,30,459407.31,-0.0718097514153426,0.117793370676074,280,0.00703950033109875,-0.0196491041569352,0.00192619905364254
"yellowfin sole",10210,2001,40,182951.94,-0.0394547359536125,0.103439993858342,183,0.00764650437274964,-0.00429929841334769,0.000833223270232244
"yellowfin sole",10210,2002,10,907121.65,0.00408333360457132,0.104498540732572,258,0.00650579497648924,0.00193988130094333,0.00309072714718529
"yellowfin sole",10210,2002,20,348314.79,0.0309291434225215,0.094102535639809,186,0.00689993268388604,0.00564201933121835,0.00125866898590678
"yellowfin sole",10210,2002,30,519581.39,0.0303268643611894,0.115874980681208,318,0.00649794625219753,0.00825231615659539,0.00176817181634914
"yellowfin sole",10210,2002,40,134418.75,0.0697276628647269,0.088574702911662,354,0.00470769234551558,0.00490862350751551,0.000331407770803664
"yellowfin sole",10210,2003,10,1013231.03,0.0427689773461806,0.132691371975607,219,0.00896645198350275,0.0200877831731646,0.00421137362764835
"yellowfin sole",10210,2003,20,283774.38,0.00139418136186938,0.0985296682415206,217,0.00668862970949283,0.000183394843552887,0.000879842632174386
"yellowfin sole",10210,2003,30,592960.81,0.0334531100603685,0.0909408726205302,292,0.00532191202926202,0.00919511478052872,0.00146281143584656
"yellowfin sole",10210,2003,40,267307.91,0.0282699047518681,0.0968420516558856,264,0.00596021626391026,0.00350292484855457,0.000738530597710296
"yellowfin sole",10210,2004,10,1147076.44,0.0115261938888564,0.122958332726402,298,0.0071227849699192,0.00520600012459943,0.00321712612146363
"yellowfin sole",10210,2004,20,343438.52,-0.0716517188493463,0.150637830913988,226,0.0100202794598461,-0.00968950320267207,0.00135504816181718
"yellowfin sole",10210,2004,30,731285.52,0.0119329061633112,0.0990747165976503,116,0.00919885650169812,0.00343604697995508,0.00264878502094325
"yellowfin sole",10210,2004,40,317850.91,-0.0182776157598908,0.0960611104033458,315,0.00541243041142223,-0.00228754104787258,0.00067739451893129
"yellowfin sole",10210,2005,10,1446935.18,0.00338044859576006,0.115948910907694,232,0.00761241894262951,0.00173557762660714,0.00390834045450633
"yellowfin sole",10210,2005,20,296151.6,-0.0106352414183317,0.138156002188457,191,0.00999661747522914,-0.00111758886689777,0.00105047999923111
"yellowfin sole",10210,2005,30,784722.6,-0.00790324084350375,0.108084760482027,202,0.00760481720979156,-0.00220060455733692,0.0021175104923365
"yellowfin sole",10210,2005,40,290439.67,0.00451213443255465,0.0906227327107421,300,0.00523210591252464,0.000465006041814087,0.000539203983636118
"yellowfin sole",10210,2006,10,911403.86,-0.0231817523271952,0.105613926191583,201,0.00744943198128464,-0.00990864224627739,0.00318413187228878
"yellowfin sole",10210,2006,20,328813.72,-0.0236237903492076,0.112035170034085,97,0.0113754480254202,-0.00364297787457395,0.00175418528768655
"yellowfin sole",10210,2006,30,723941.44,-0.0111137664310831,0.110447099698753,146,0.00914066700897411,-0.00377330339131066,0.00310340423632982
"yellowfin sole",10210,2006,40,168114.81,0.00519161919665543,0.0991567889379109,111,0.00941154590535611,0.000409322696999982,0.000742034268499755
"yellowfin sole",10210,2007,10,987505.18,-0.0214923379172613,0.12341645097623,294,0.00719779358945184,-0.00985811558210839,0.00330148732139499
"yellowfin sole",10210,2007,20,431988.75,-0.0326649491407914,0.0990342012649581,256,0.00618963757905988,-0.00655428446398793,0.0012419626079101
"yellowfin sole",10210,2007,30,599976.71,-0.0343216908964828,0.0932823616910333,322,0.00519842277879866,-0.00956475678202598,0.00144869463684985
"yellowfin sole",10210,2007,40,133455.53,-0.0245023632946677,0.110685302522149,108,0.0106506982010829,-0.0015188518423474,0.000660215195997906
"yellowfin sole",10210,2008,10,793018.99,-0.0561429918710639,0.110730396387809,298,0.00641443963671221,-0.0212059163950377,0.00242281478282318
"yellowfin sole",10210,2008,20,490021.11,-0.0359645287610894,0.0956102632921195,228,0.00633194436989603,-0.00839396335581668,0.00147784805870947
"yellowfin sole",10210,2008,30,647367.43,0.0127245059547427,0.119687696502592,262,0.00739433058407781,0.00392346407137229,0.00227996202616145
"yellowfin sole",10210,2008,40,169122.52,-0.029141212015982,0.103673538057639,558,0.00438885083329308,-0.00234739922488709,0.000353533169401708
"yellowfin sole",10210,2009,10,933448.59,0.00492093368805067,0.109402961112689,252,0.00689173875710105,0.00264127713030337,0.0036990931235993
"yellowfin sole",10210,2009,20,238167.98,0.00560254225177172,0.0999901225281003,197,0.00712400125805677,0.000767263551890166,0.000975626111020959
"yellowfin sole",10210,2009,30,462465.92,-0.0194734832674216,0.0953851905829493,292,0.00558199606567497,-0.00517844574221168,0.00148438075316991
"yellowfin sole",10210,2009,40,105015.07,-0.00121315342713579,0.092667416276478,456,0.00433954936402419,-7.32560351998914e-05,0.000262042849529072
"yellowfin sole",10210,2010,10,1592312.02,0.0351485654582973,0.102962774460408,296,0.00598458970476742,0.0236324252353864,0.00402378779669351
"yellowfin sole",10210,2010,20,228468.65,0.0298828142518858,0.095743017495577,262,0.00591502337472179,0.00288284057074485,0.000570631307273077
"yellowfin sole",10210,2010,30,434611.96,0.026590431455649,0.100963880206004,316,0.00567966200251595,0.00487977246596017,0.00104230946015543
"yellowfin sole",10210,2010,40,112857.04,-0.0136953084622709,0.0910885968005536,234,0.00595464785322831,-0.000652638948721502,0.000283763971117835
"yellowfin sole",10210,2011,10,1434682.9,0.02509046838664,0.112654447738411,362,0.00592098631922025,0.014978779607575,0.00353477455137072
"yellowfin sole",10210,2011,20,221084.54,0.0214760695402,0.109472966097545,253,0.00688250641052272,0.00197571781494604,0.000633164765149265
"yellowfin sole",10210,2011,30,664307.3,-0.0290803909220654,0.102804334698656,142,0.00862714812312057,-0.00803861085638201,0.0023847783459304
"yellowfin sole",10210,2011,40,83116.1,0.0595582818060611,0.0949095292999812,210,0.00654937974233111,0.00205986641760866,0.000226515053461824
"yellowfin sole",10210,2012,10,1043946.41,0.0178637444953801,0.134464233827021,402,0.00670646643075066,0.00955692743251603,0.00358789351380752
"yellowfin sole",10210,2012,20,291081.61,0.00319938878794513,0.119534593263384,287,0.00705590394217946,0.000477253774353796,0.00105253128365365
"yellowfin sole",10210,2012,30,471694.02,0.0300193898838822,0.0985303894679506,306,0.00563260746243129,0.0072565437265752,0.00136156206051715
"yellowfin sole",10210,2012,40,144615.57,-0.0266994822985818,0.101468729999852,429,0.00489895644845675,-0.00197872517371011,0.000363066532192114
"yellowfin sole",10210,2013,10,1108204.28,0.0166121999162736,0.103543396849942,333,0.00567414319476238,0.00807799993771374,0.00275916065330805
"yellowfin sole",10210,2013,20,383089.57,0.0218444938260715,0.142601853405016,148,0.0117218001438258,0.00367197053242302,0.00197038691112674
"yellowfin sole",10210,2013,30,671425.73,0.0136156308638021,0.10995292465571,326,0.00608972926965912,0.00401136907575707,0.00179412558377936
"yellowfin sole",10210,2013,40,116274.13,-0.00385628459560762,0.0982263793713606,360,0.00517698475208796,-0.000196747421644563,0.000264129468822577
"yellowfin sole",10210,2014,10,1397722.38,-0.0132931548249378,0.138410105911923,343,0.00747344324859304,-0.00739582806855405,0.00415795212457767
"yellowfin sole",10210,2014,20,269525.29,0.0290877642508685,0.0899399818459752,233,0.00589216411872157,0.00312066886631331,0.000632138412630108
"yellowfin sole",10210,2014,30,693263.49,0.0131377876547087,0.0987491627534644,216,0.0067190294798066,0.0036254205466355,0.00185414075564008
"yellowfin sole",10210,2014,40,151734.91,0.0496828727743587,0.104840343751256,273,0.00634522625727218,0.0030007515262861,0.000383239662139
"yellowfin sole",10210,2015,10,916827.9,-0.0364487076770507,0.123358210548398,347,0.00662221571304897,-0.017293964324845,0.00314206921429495
"yellowfin sole",10210,2015,20,271537.47,-0.00405408095676207,0.106050544896355,321,0.00591916420618078,-0.000569700745120611,0.000831792037385885
"yellowfin sole",10210,2015,30,649946.51,-0.00449546395721372,0.0989557954574872,260,0.00613697791281671,-0.00151208685995763,0.00206422379317036
"yellowfin sole",10210,2015,40,93991.87,0.00372381780954027,0.0949202233620129,153,0.00767384523389805,0.000181135393158552,0.000373274162317733
"yellowfin sole",10210,2016,10,1110469.69,0.026171683309851,0.0948446999879493,278,0.00568840709133106,0.0101632059467899,0.0022089695987043
"yellowfin sole",10210,2016,20,396391.5,0.0440922724101675,0.103631320001354,186,0.00759861705202662,0.00611194131564671,0.00105329798088043
"yellowfin sole",10210,2016,30,976298.46,-0.00400250764127307,0.102567005334518,348,0.00549816860399558,-0.00136649212932402,0.00187712424220799
"yellowfin sole",10210,2016,40,376455.83,0.0175137457552282,0.10880958788604,570,0.00455753211456766,0.00230560777867009,0.000599979104512759
"yellowfin sole",10210,2017,10,1239183.31,-0.017512161188175,0.10221651634409,316,0.00575012829067714,-0.00778680686062859,0.00255680255236421
"yellowfin sole",10210,2017,20,371946.06,-0.00129692160983526,0.10852130889294,275,0.00654408115192982,-0.000173092316727387,0.000873399100492621
"yellowfin sole",10210,2017,30,813227.06,-0.040029142581614,0.0984996895051129,398,0.00493734330140092,-0.0116807898441197,0.00144075205643865
"yellowfin sole",10210,2017,40,362508.36,-0.0403772619318726,0.126369187314418,240,0.00815709596570841,-0.00525217264100335,0.00106105451958133
"yellowfin sole",10210,2018,10,656250.97,-0.00662820151330941,0.122016215725419,239,0.00789257288178956,-0.00230509009428822,0.00274480061170881
"yellowfin sole",10210,2018,20,297782.63,-0.00503730826193409,0.103426906315225,135,0.0089015707935249,-0.00079491397551605,0.0014047151097125
"yellowfin sole",10210,2018,30,585221.66,-0.0544346430049133,0.0901829223882477,296,0.00524177589132546,-0.0168817713300278,0.0016256276715661
"yellowfin sole",10210,2018,40,347770.19,-0.0299849863621377,0.116352788684621,414,0.00571842758924597,-0.00552609632493723,0.00105388014200514
